CodeLevel1|DescriptionLevel1|CodeLevel2|DescriptionLevel2|CodeLevel3|DescriptionLevel3|CodeLevel4|DescriptionLevel4|ID|CustomCodeLevel1|CustomDescriptionLevel1|CustomCodeLevel2|CustomDescriptionLevel2|CustomCodeLevel3|CustomDescriptionLevel3|CustomCodeLevel4|LanguageCode
90|Punto de Venta, AIDC y Código de Barras|9055|Garantías, Pago de Servicio y Contratos|SC-SY|Symbol|GOLD|Soporte Oro|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9055|Garantías, Pago de Servicio y Contratos|SC-SY|Symbol|SILV|Soporte Plata|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9055|Garantías, Pago de Servicio y Contratos|SC-SY|Symbol|SVCS|Servicios|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9055|Garantías, Pago de Servicio y Contratos|SC-UL|Ultimate|BRNZ|Soporte Bronce|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9055|Garantías, Pago de Servicio y Contratos|SC-UL|Ultimate|GOLD|Soporte Oro|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9055|Garantías, Pago de Servicio y Contratos|SC-UL|Ultimate|SILV|Soporte Plata|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9055|Garantías, Pago de Servicio y Contratos|SC-UL|Ultimate|SVCS|Servicios|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9055|Garantías, Pago de Servicio y Contratos|SC-UT|Unitech|BRNZ|Soporte Bronce|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9055|Garantías, Pago de Servicio y Contratos|SC-UT|Unitech|GOLD|Soporte Oro|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9055|Garantías, Pago de Servicio y Contratos|SC-UT|Unitech|SILV|Soporte Plata|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9055|Garantías, Pago de Servicio y Contratos|SC-UT|Unitech|SVCS|Servicios|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9055|Garantías, Pago de Servicio y Contratos|SC-ZB|Zebra|BRNZ|Soporte Bronce|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9055|Garantías, Pago de Servicio y Contratos|SC-ZB|Zebra|GOLD|Soporte Oro|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9055|Garantías, Pago de Servicio y Contratos|SC-ZB|Zebra|SILV|Soporte Plata|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9055|Garantías, Pago de Servicio y Contratos|SC-ZB|Zebra|SVCS|Servicios|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9060|Soluciones Bundles|SL-AT|Soluciones de Seguimiento|BNDL|Bundle (más de un producto)|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9060|Soluciones Bundles|SL-AT|Soluciones de Seguimiento|CPNT|Componentes|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9060|Soluciones Bundles|SL-HC|Paquetes de Salud|BNDL|Bundle (más de un producto)|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9060|Soluciones Bundles|SL-HC|Paquetes de Salud|CPNT|Componentes|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9060|Soluciones Bundles|SL-IC|Soluciones de Control de Inventarios|BNDL|Bundle (más de un producto)|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9060|Soluciones Bundles|SL-IC|Soluciones de Control de Inventarios|CPNT|Componentes|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9060|Soluciones Bundles|SL-ID|Paquetes de Foto ID|BNDL|Bundle (más de un producto)|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9060|Soluciones Bundles|SL-ID|Paquetes de Foto ID|CPNT|Componentes|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9060|Soluciones Bundles|SL-LB|Soluciones de Etiquetado|BNDL|Bundle (más de un producto)|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9060|Soluciones Bundles|SL-LB|Soluciones de Etiquetado|CPNT|Componentes|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9060|Soluciones Bundles|SL-PS|Soluciones POS|BNDL|Bundle (más de un producto)|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9060|Soluciones Bundles|SL-PS|Soluciones POS|CPNT|Componentes|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9060|Soluciones Bundles|SL-TA|Tiempo y Asistencia de Soluciones|BNDL|Bundle (más de un producto)|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9060|Soluciones Bundles|SL-TA|Tiempo y Asistencia de Soluciones|CPNT|Componentes|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9060|Soluciones Bundles|SL-WL|Paquetes de Infraestructura Inalámbrica|BNDL|Bundle (más de un producto)|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9060|Soluciones Bundles|SL-WL|Paquetes de Infraestructura Inalámbrica|CPNT|Componentes|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9070|Accesorios AIDC Wireless|MT-AC|Accesorios Portátiles AIDC|ACCS|Accesorio|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9070|Accesorios AIDC Wireless|MT-AC|Accesorios Portátiles AIDC|BATT|Batería|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9070|Accesorios AIDC Wireless|MT-AC|Accesorios Portátiles AIDC|BOOK|Documentación|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9070|Accesorios AIDC Wireless|MT-AC|Accesorios Portátiles AIDC|CABL|Cable|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9070|Accesorios AIDC Wireless|MT-AC|Accesorios Portátiles AIDC|CASE|Cajas Contenedoras|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9070|Accesorios AIDC Wireless|MT-AC|Accesorios Portátiles AIDC|CHRG|Cargador|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9070|Accesorios AIDC Wireless|MT-AC|Accesorios Portátiles AIDC|CPNT|Componentes|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9070|Accesorios AIDC Wireless|MT-AC|Accesorios Portátiles AIDC|DOCK|Docking Station|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9070|Accesorios AIDC Wireless|MT-AC|Accesorios Portátiles AIDC|HOLT|Funda|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9070|Accesorios AIDC Wireless|MT-AC|Accesorios Portátiles AIDC|PWR|Suministro de Poder o Adaptador|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9070|Accesorios AIDC Wireless|RR-AC|Accesorios RFID|ACCS|Accesorio|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9070|Accesorios AIDC Wireless|RR-AC|Accesorios RFID|CABL|Cable|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9070|Accesorios AIDC Wireless|RR-AC|Accesorios RFID|CPNT|Componentes|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9070|Accesorios AIDC Wireless|RR-AC|Accesorios RFID|PWR|Suministro de Poder o Adaptador|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9070|Accesorios AIDC Wireless|WI-AC|Accesorios p/ Infraestructura Inalámbrica|ACCS|Accesorio|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9070|Accesorios AIDC Wireless|WI-AC|Accesorios p/ Infraestructura Inalámbrica|CABL|Cable|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9070|Accesorios AIDC Wireless|WI-AC|Accesorios p/ Infraestructura Inalámbrica|CPNT|Componentes|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9070|Accesorios AIDC Wireless|WI-AC|Accesorios p/ Infraestructura Inalámbrica|PWR|Suministro de Poder o Adaptador|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9070|Accesorios AIDC Wireless|WI-AC|Accesorios p/ Infraestructura Inalámbrica|SLIC|Licencia Volumen c/Soporte|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9075|Accesorios Auto ID|BP-AC|Accesorios para impresoras Audio ID|ACCS|Accesorio|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9075|Accesorios Auto ID|BP-AC|Accesorios para impresoras Audio ID|BATT|Batería|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9075|Accesorios Auto ID|BP-AC|Accesorios para impresoras Audio ID|BOOK|Documentación|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9075|Accesorios Auto ID|BP-AC|Accesorios para impresoras Audio ID|CABL|Cable|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9075|Accesorios Auto ID|BP-AC|Accesorios para impresoras Audio ID|CTLR|Tarjeta de Control|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9075|Accesorios Auto ID|BP-AC|Accesorios para impresoras Audio ID|MEM|Memorias|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9075|Accesorios Auto ID|BP-AC|Accesorios para impresoras Audio ID|PART|Reemplazo|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9075|Accesorios Auto ID|BP-AC|Accesorios para impresoras Audio ID|PWR|Suministro de Poder o Adaptador|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9075|Accesorios Auto ID|BS-AC|Accesorios para Escáner de códigos de barras|ACCS|Accesorio|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9075|Accesorios Auto ID|BS-AC|Accesorios para Escáner de códigos de barras|BOOK|Documentación|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9075|Accesorios Auto ID|BS-AC|Accesorios para Escáner de códigos de barras|CABL|Cable|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9075|Accesorios Auto ID|BS-AC|Accesorios para Escáner de códigos de barras|PWR|Suministro de Poder o Adaptador|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9080|Accesorios POS Retail|PP-AC|Accesorios Periféricos POS|ACCS|Accesorio|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9080|Accesorios POS Retail|PP-AC|Accesorios Periféricos POS|BATT|Batería|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9080|Accesorios POS Retail|PP-AC|Accesorios Periféricos POS|CABL|Cable|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9080|Accesorios POS Retail|PP-AC|Accesorios Periféricos POS|CTLR|Tarjeta de Control|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9080|Accesorios POS Retail|PP-AC|Accesorios Periféricos POS|MEM|Memorias|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9080|Accesorios POS Retail|PP-AC|Accesorios Periféricos POS|PWR|Suministro de Poder o Adaptador|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9080|Accesorios POS Retail|PT-AC|Terminal de Accesorios POS|ACCS|Accesorio|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9080|Accesorios POS Retail|PT-AC|Terminal de Accesorios POS|CABL|Cable|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9080|Accesorios POS Retail|PT-AC|Terminal de Accesorios POS|CTLR|Tarjeta de Control|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9080|Accesorios POS Retail|PT-AC|Terminal de Accesorios POS|MEM|Memorias|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9080|Accesorios POS Retail|PT-AC|Terminal de Accesorios POS|PWR|Suministro de Poder o Adaptador|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9080|Accesorios POS Retail|RP-AC|Accesorios de Impresión POS|ACCS|Accesorio|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9080|Accesorios POS Retail|RP-AC|Accesorios de Impresión POS|BATT|Batería|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9080|Accesorios POS Retail|RP-AC|Accesorios de Impresión POS|CABL|Cable|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9080|Accesorios POS Retail|RP-AC|Accesorios de Impresión POS|CTLR|Tarjeta de Control|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9080|Accesorios POS Retail|RP-AC|Accesorios de Impresión POS|MEM|Memorias|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9080|Accesorios POS Retail|RP-AC|Accesorios de Impresión POS|PWR|Suministro de Poder o Adaptador|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9083|Accesorios Universales|UV-AC|Accesorios POS/AIDC Comunes|ACCS|Accesorio|||||||||es-MX
90|Punto de Venta, AIDC y Código de Barras|9085|Suministros POS Retail & Auto ID|BP-SP|Suministros de Impresoras Auto ID|CARD|Tarjeta de Memoria|2519|90|Punto de Venta, AIDC y Código de Barras|C10046|Suministros POS Retail y Auto ID|BP-SP|Suministros de Impresoras Auto ID|CARD|es-MX
90|Punto de Venta, AIDC y Código de Barras|9085|Suministros POS Retail & Auto ID|BP-SP|Suministros de Impresoras Auto ID|CLN|Kits de Limpieza|2514|90|Punto de Venta, AIDC y Código de Barras|C10046|Suministros POS Retail y Auto ID|BP-SP|Suministros de Impresoras Auto ID|CLN|es-MX
90|Punto de Venta, AIDC y Código de Barras|9085|Suministros POS Retail & Auto ID|BP-SP|Suministros de Impresoras Auto ID|INK|Cartuchos de Tinta|2516|90|Punto de Venta, AIDC y Código de Barras|C10046|Suministros POS Retail y Auto ID|BP-SP|Suministros de Impresoras Auto ID|INK|es-MX
90|Punto de Venta, AIDC y Código de Barras|9085|Suministros POS Retail & Auto ID|BP-SP|Suministros de Impresoras Auto ID|PRHD|Cabeza de Impresión|2523|90|Punto de Venta, AIDC y Código de Barras|C10046|Suministros POS Retail y Auto ID|BP-SP|Suministros de Impresoras Auto ID|PRHD|es-MX
90|Punto de Venta, AIDC y Código de Barras|9085|Suministros POS Retail & Auto ID|RP-SP|Suministros POS de Impresoras|CARD|Tarjeta de Memoria|2521|90|Punto de Venta, AIDC y Código de Barras|C10046|Suministros POS Retail y Auto ID|RP-SP|Suministros POS de Impresoras|CARD|es-MX
90|Punto de Venta, AIDC y Código de Barras|9085|Suministros POS Retail & Auto ID|RP-SP|Suministros POS de Impresoras|INK|Cartuchos de Tinta|2517|90|Punto de Venta, AIDC y Código de Barras|C10046|Suministros POS Retail y Auto ID|RP-SP|Suministros POS de Impresoras|INK|es-MX
90|Punto de Venta, AIDC y Código de Barras|9085|Suministros POS Retail & Auto ID|RP-SP|Suministros POS de Impresoras|LABL|Niveles|2522|90|Punto de Venta, AIDC y Código de Barras|C10046|Suministros POS Retail y Auto ID|RP-SP|Suministros POS de Impresoras|LABL|es-MX
90|Punto de Venta, AIDC y Código de Barras|9085|Suministros POS Retail & Auto ID|RP-SP|Suministros POS de Impresoras|PAPR|Papel|2515|90|Punto de Venta, AIDC y Código de Barras|C10046|Suministros POS Retail y Auto ID|RP-SP|Suministros POS de Impresoras|PAPR|es-MX
90|Punto de Venta, AIDC y Código de Barras|9085|Suministros POS Retail & Auto ID|RP-SP|Suministros POS de Impresoras|PRHD|Cabeza de Impresión|2520|90|Punto de Venta, AIDC y Código de Barras|C10046|Suministros POS Retail y Auto ID|RP-SP|Suministros POS de Impresoras|PRHD|es-MX
90|Punto de Venta, AIDC y Código de Barras|9085|Suministros POS Retail & Auto ID|RP-SP|Suministros POS de Impresoras|RIBB|Cinta de impresora|2518|90|Punto de Venta, AIDC y Código de Barras|C10046|Suministros POS Retail y Auto ID|RP-SP|Suministros POS de Impresoras|RIBB|es-MX
99|Accesorios y Componentes|9910|Accesorios de Escritorio|CALC|Calculadoras|ACCS|Accesorio|18|A1001|Accesorios|C10029|Accesorios Escritorio|CALC|Calculadoras|ACCS|es-MX
99|Accesorios y Componentes|9910|Accesorios de Escritorio|COPY-H|Copy Holders|ACCS|Accesorio|20|A1001|Accesorios|C10029|Accesorios Escritorio|COPY-H|Copy Holders|ACCS|es-MX
99|Accesorios y Componentes|9910|Accesorios de Escritorio|CPU-ST|Bases p/ CPU|ACCS|Accesorio|21|A1001|Accesorios|C10029|Accesorios Escritorio|CPU-ST|Bases p/ CPU|ACCS|es-MX
99|Accesorios y Componentes|9910|Accesorios de Escritorio|CPU-ST|Bases p/ CPU|ENCL|Blade Enclosure|22|A1001|Accesorios|C10029|Accesorios Escritorio|CPU-ST|Bases p/ CPU|ENCL|es-MX
99|Accesorios y Componentes|9910|Accesorios de Escritorio|DUST-C|Cubiertas p/ Polvo|ACCS|Accesorio|23|A1001|Accesorios|C10029|Accesorios Escritorio|DUST-C|Cubiertas p/ Polvo|ACCS|es-MX
99|Accesorios y Componentes|9910|Accesorios de Escritorio|KEYB-A|Accesorios p/ Teclado|ACCS|Accesorio|24|A1001|Accesorios|C10029|Accesorios Escritorio|KEYB-A|Accesorios p/ Teclado|ACCS|es-MX
99|Accesorios y Componentes|9910|Accesorios de Escritorio|KEYB-A|Accesorios p/ Teclado|MNT|Rieles de Montaje, Soportes o Lazos|||||||||es-MX
99|Accesorios y Componentes|9910|Accesorios de Escritorio|ORGNZR|Organizadores de Escritorio|ACCS|Accesorio|27|A1001|Accesorios|C10029|Accesorios Escritorio|ORGNZR|Organizadores de Escritorio|ACCS|es-MX
99|Accesorios y Componentes|9915|Accesorios Autos / Marítimos|AMACCS|Accesorios Autos / Marítimos|ACCS|Accesorio|29|A1001|Accesorios|9915|Accesorios Autos / Marítimos|AMACCS|Accesorios Autos / Marítimos|ACCS|es-MX
99|Accesorios y Componentes|9915|Accesorios Autos / Marítimos|AMACCS|Accesorios Autos / Marítimos|CABL|Cable|30|A1001|Accesorios|9915|Accesorios Autos / Marítimos|AMACCS|Accesorios Autos / Marítimos|CABL|es-MX
99|Accesorios y Componentes|9915|Accesorios Autos / Marítimos|AMACCS|Accesorios Autos / Marítimos|MNT|Rieles de Montaje, Soportes o Lazos|31|A1001|Accesorios|9915|Accesorios Autos / Marítimos|AMACCS|Accesorios Autos / Marítimos|MNT|es-MX
